Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Direction of Flow,Trade Type,Product,Throughput (1000 m3/d),Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
10,2015,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,4.8,165.4,157.68,A
10,2015,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,18.3,165.4,157.68,A
10,2015,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,50.4,165.4,157.68,A
10,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,55.6,,,
10,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,61.0,453.1,416.674,A
10,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,5.8,453.1,416.674,A
10,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,47.2,453.1,416.674,A
10,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,205.1,453.1,416.674,A
11,2015,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,10.3,,,
11,2015,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,4.9,165.4,170.956,A
11,2015,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,20.0,165.4,170.956,A
11,2015,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,55.6,165.4,170.956,A
11,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,60.5,,,
11,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,67.1,453.1,427.419,A
11,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,10.3,453.1,427.419,A
11,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,51.9,453.1,427.419,A
11,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,230.8,453.1,427.419,A
12,2015,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,20.8,,,
12,2015,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,21.5,165.4,154.973,A
12,2015,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,19.3,165.4,154.973,A
12,2015,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,79.1,165.4,154.973,A
12,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,83.2,,,
12,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,59.7,453.1,441.374,A
12,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,20.8,453.1,441.374,A
12,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,75.1,453.1,441.374,A
12,2015,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,235.2,453.1,441.374,A
1,2016,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,19.1,,,
1,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,18.2,165.4,170.655,A
1,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,22.1,165.4,170.655,A
1,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,73.8,165.4,170.655,A
1,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,78.0,,,
1,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,72.3,453.1,447.073,A
1,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,19.1,453.1,447.073,A
1,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,69.7,453.1,447.073,A
1,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,250.3,453.1,447.073,A
2,2016,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,20.3,,,
2,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,23.6,165.4,173.0,A
2,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,20.9,165.4,173.0,A
2,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,73.0,165.4,173.0,A
2,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,78.5,,,
2,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,75.8,453.1,449.798,A
2,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,20.3,453.1,449.798,A
2,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,68.8,453.1,449.798,A
2,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,237.4,453.1,449.798,A
3,2016,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,21.0,,,
3,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,23.4,165.0,168.0,A
3,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,22.2,165.0,168.0,A
3,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,70.3,165.0,168.0,A
3,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,75.4,,,
3,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,73.5,453.1,435.837,A
3,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,21.0,453.1,435.837,A
3,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,66.2,453.1,435.837,A
3,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,238.4,453.1,435.837,A
4,2016,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,21.3,,,
4,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,24.1,165.4,169.506,A
4,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,20.3,165.4,169.506,A
4,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,62.7,165.4,169.506,A
4,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,66.2,,,
4,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,54.2,453.1,450.73,A
4,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,21.3,453.1,450.73,A
4,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,58.5,453.1,450.73,A
4,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,242.0,453.1,450.73,A
5,2016,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,18.2,,,
5,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,25.1,165.4,157.072,A
5,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,14.7,165.4,157.072,A
5,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,54.7,165.4,157.072,A
5,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,57.3,,,
5,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,57.5,453.1,442.031,A
5,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,18.0,453.1,442.031,A
5,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,50.3,453.1,442.031,A
5,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,217.3,453.1,442.031,A
6,2016,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,25.9,,,
6,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,24.9,165.4,167.516,A
6,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,18.5,165.4,167.516,A
6,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,50.0,165.4,167.516,A
6,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,55.0,,,
6,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,51.9,453.1,439.247,A
6,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,25.5,453.1,439.247,A
6,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,46.2,453.1,439.247,A
6,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,227.0,453.1,439.247,A
7,2016,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,23.2,,,
7,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,24.1,165.4,173.624,A
7,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,23.1,165.4,173.624,A
7,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,62.2,165.4,173.624,A
7,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,66.3,,,
7,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,51.2,453.1,450.748,A
7,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,23.2,453.1,450.748,A
7,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,58.1,453.1,450.748,A
7,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,232.2,453.1,450.748,A
8,2016,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,20.0,,,
8,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,22.5,165.4,172.834,A
8,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,24.4,165.4,172.834,A
8,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,54.3,165.4,172.834,A
8,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,60.2,,,
8,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,67.2,453.1,424.251,A
8,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,20.0,453.1,424.251,A
8,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,50.4,453.1,424.251,A
8,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,246.6,453.1,424.251,A
9,2016,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,22.7,,,
9,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,26.4,165.4,170.837,A
9,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,25.2,165.4,170.837,A
9,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,48.6,165.4,170.837,A
9,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,53.5,,,
9,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,77.4,453.1,414.165,A
9,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,22.7,453.1,414.165,A
9,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,44.2,453.1,414.165,A
9,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,229.3,453.1,414.165,A
10,2016,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,21.3,,,
10,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,26.9,165.4,171.913,A
10,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,21.7,165.4,171.913,A
10,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,51.0,165.4,171.913,A
10,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,56.8,,,
10,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,73.9,453.1,430.813,A
10,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,21.3,453.1,430.813,A
10,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,47.2,453.1,430.813,A
10,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,223.5,453.1,430.813,A
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,22.9,,,
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,28.5,165.4,166.34,A
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,18.9,165.4,166.34,A
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,63.1,165.4,166.34,A
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,68.4,,,
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,72.3,453.1,436.491,A
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,22.9,453.1,436.491,A
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,59.5,453.1,436.491,A
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,246.5,453.1,436.491,A
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,22.9,,,
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,29.9,165.4,170.9,A
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,19.7,165.4,170.9,A
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,66.1,165.4,170.9,A
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,70.3,,,
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,79.1,453.1,444.74,A
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,22.5,453.1,444.74,A
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,61.8,453.1,444.74,A
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,252.9,453.1,444.74,A
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,23.3,,,
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,34.8,165.4,166.445,A
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,22.7,165.4,166.445,A
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,59.3,165.4,166.445,A
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,63.8,,,
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,80.8,453.1,446.348,A
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,23.3,453.1,446.348,A
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,55.1,453.1,446.348,A
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,261.2,453.1,446.348,A
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,21.6,,,
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,37.8,165.4,170.771,A
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,23.7,165.4,170.771,A
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,57.8,165.4,170.771,A
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,62.5,,,
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,80.5,453.1,448.784,A
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,21.3,453.1,448.784,A
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,53.6,453.1,448.784,A
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,250.5,453.1,448.784,A
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,24.2,,,
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,35.7,165.4,170.41,A
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,24.6,165.4,170.41,A
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,64.5,165.4,170.41,A
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,69.6,,,
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,66.0,453.1,452.398,A
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,23.7,453.1,452.398,A
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,60.2,453.1,452.398,A
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,259.5,453.1,452.398,A
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,24.3,,,
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,34.9,165.4,164.447,A
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,25.3,165.4,164.447,A
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,55.5,165.4,164.447,A
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,60.3,,,
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,57.6,453.1,457.049,A
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,24.3,453.1,457.049,A
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,51.4,453.1,457.049,A
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,269.9,453.1,457.049,A
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,17.7,,,
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,28.3,165.4,159.397,A
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,20.9,165.4,159.397,A
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,58.1,165.4,159.397,A
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,62.6,,,
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,65.0,453.1,444.138,A
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,17.7,453.1,444.138,A
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,54.1,453.1,444.138,A
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,254.9,453.1,444.138,A
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,17.6,,,
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,35.0,165.4,169.493,A
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,19.7,165.4,169.493,A
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,47.5,165.4,169.493,A
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,52.7,,,
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,67.7,453.1,450.612,A
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,17.6,453.1,450.612,A
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,43.5,453.1,450.612,A
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,243.7,453.1,450.612,A
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,Cromer/Regina,49.756,-101.242,east,import,foreign light,20.2,,,
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,32.7,165.4,170.0,A
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,19.2,165.4,170.0,A
