Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Direction of Flow,Trade Type,Product,Throughput (1000 m3/d),Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
12,2018,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,12.919727661338364,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
1,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,14.387159825475242,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,14.184845935752282,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
3,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.521586865877465,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
4,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.081369959553102,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
5,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,16.233935661464898,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
6,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.510962465061882,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
7,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,14.030643651167507,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
8,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.997403604224406,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
9,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.623850488777272,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
10,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.798024732688388,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
11,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.118816765718396,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
12,2019,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.38040983548503,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
1,2020,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,13.893519678608119,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
2,2020,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.893597460707648,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
3,2020,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,15.610274683826722,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
4,2020,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,10.978851351813272,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
5,2020,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,9.300592297914115,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
6,2020,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,west,import,condensate,14.590484409361956,,15.103792466896063,"As previously indicated, the Canadian portion of the Cochin pipeline has a higher nameplate capacity (110,000 bpd) as compared to the US portion of Cochin (95,000 bpd). Now that a new receipt point at Maxbass, ND has been placed into service, the Canadian Cochin capacity is 110,000 bpd and is no longer restricted by the US Cochin nameplate capacity of 95,000 barrels per day."
