Date,Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Direction of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d),Throughput (GJ/d)
1,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51717.21232404102,48884.19921875,1973513.8109496236
2,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51733.31091345693,48708.1015625,1968322.0619009733
3,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51748.75089026959,48355.30078125,1964453.4626258165
4,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51763.527544930774,49248.5,1999267.5283412933
5,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51777.63637022068,49377.80078125,2000304.6099216044
6,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51791.07306262289,48571.6015625,1967702.0154291391
7,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51803.83352363698,47770.80078125,1935414.8302253336
8,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51815.91386102867,48405.80078125,1961557.994080931
9,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51827.310390017,49452.0,1975602.344329834
10,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51838.019634398355,49155.3984375,1969784.6842310429
11,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51848.03832760674,48324.5,1926069.521287918
12,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51857.36341371012,47855.0,1914396.24376297
13,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51865.992048342625,51964.69921875,2086699.523819089
14,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51873.921599572124,50187.30078125,2015436.7967522442
15,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51881.14964870295,50475.3984375,2029085.8318614364
16,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51887.6739910138,49944.80078125,2006442.4058146328
17,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51893.4926364301,49409.6015625,1985035.6056263745
18,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51898.60381013109,49166.19921875,1975345.4180769771
19,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51903.00595309114,45024.3984375,1808973.8552003503
20,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51906.69772255536,50478.0,2041574.2220306396
21,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51909.67799244905,49694.8984375,2002694.5114254057
22,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51911.94585372135,49356.69921875,1989272.4474874139
23,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51913.50061462236,49293.5,1987829.4357070923
24,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51914.341800914226,49762.30078125,2015855.9145312756
25,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51914.46915601575,50753.69921875,2061300.5918086767
26,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51913.88264108071,49773.80078125,2018340.874744013
27,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51912.58243500967,49592.6015625,2012593.4782387018
28,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51910.568934395385,50263.19921875,2037187.5355627984
29,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51907.84275340188,49603.8984375,2008068.345372945
30,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51904.404723577136,49873.1015625,2015132.5007933378
31,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51900.25589359935,48854.30078125,1970078.9754824936
1,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13723.796852487481,12483.599609375,502256.39886821806
2,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13737.716577577632,11065.400390625,444854.55747038126
3,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13751.374425431215,12249.2998046875,492483.12107659876
4,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13764.766230090308,12005.2001953125,482252.48776366934
5,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13777.887906746277,12950.099609375,521055.02159871906
6,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13790.735452985742,12263.0,492017.32247924805
7,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13803.304950011414,12236.5,486643.13663864136
8,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13815.592563837417,11983.099609375,476933.3435692936
9,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13827.594546458733,12124.400390625,481215.4460641444
10,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13839.307236994433,11730.599609375,465761.1072892323
11,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13850.727062804344,12339.900390625,492052.30417858064
12,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13861.850540578764,11858.900390625,471743.51448990405
13,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13872.674277400958,11276.400390625,449829.15475638956
14,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13883.194971782093,9939.1796875,395762.89030849934
15,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13893.409414668247,11100.5,442944.3511161804
16,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13903.314490419258,11293.7998046875,457498.28324947134
17,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13912.907177759054,11104.2998046875,442419.7473689243
18,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13922.18455069722,12134.7001953125,484905.06207604334
19,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13931.14377942149,12086.2998046875,481730.08728482947
20,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13939.782131160911,11288.5,450435.97105789185
21,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13948.096971019388,11342.2001953125,453556.04327928275
22,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13956.085762779398,10297.7001953125,411179.9439414218
23,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13963.746069675592,11009.7001953125,440002.669985611
24,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13971.075555138066,10619.2998046875,424714.63085737824
25,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13978.07198350506,12301.599609375,490448.33887881786
26,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13984.73322070491,12599.400390625,501110.93819928914
27,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13991.057234906957,11674.2998046875,464834.4085833542
28,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13997.042097141315,11057.5,440347.9891681671
29,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14002.68598188727,11649.2001953125,463499.55622692406
30,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14007.987167630074,11255.7998046875,450202.7088338211
31,1,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14012.944037386076,11937.400390625,474796.54855668545
1,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51900.25589359935,47574.19921875,1915717.9281849414
2,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51895.39752895715,47093.1015625,1899853.39229846
3,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51889.831111563566,49469.3984375,2002699.3690800369
4,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51883.558339304014,48958.8984375,1998224.6889009476
5,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51876.58112551843,49090.0,1990849.833831787
6,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51868.901598417564,49328.69921875,2002375.162821412
7,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51860.52210043393,49701.8984375,2019393.1161430776
8,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51851.445187507285,50023.80078125,2029545.7292048037
9,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51841.67362830497,50138.69921875,2035455.722725436
10,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51831.210403377416,50078.3984375,2038120.7451608777
11,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51820.05870424906,50309.69921875,2039751.3908180594
12,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51808.22193244479,41979.30078125,1707780.9029536098
13,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51795.7036984524,42024.6015625,1713125.8033556938
14,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51782.507820621424,42106.30078125,1714054.9475279152
15,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51768.63832399824,49674.19921875,2025568.0641306192
16,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51754.099439098565,51715.1015625,2115259.786412537
17,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51738.89560061689,48829.69921875,1987466.4012097567
18,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51723.03144607386,27479.69921875,1118556.5946397781
19,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51706.51181440175,48597.0,1974807.0489349365
20,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51689.34174446842,50470.8984375,2049506.9275081158
21,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51671.52647354033,50139.6015625,2035137.936229825
22,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51653.07143568516,50329.6015625,2038716.3363395333
23,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51633.9822601142,49979.19921875,2020839.018472284
24,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51614.26476946533,48894.5,1967051.8250980377
25,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51593.924978027,48517.6015625,1951702.9944826365
26,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51572.96908990371,50497.80078125,2041232.1648295075
27,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51551.40349712363,50484.3984375,2038570.269712329
28,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51529.23477768892,52429.19921875,2116143.9132411033
1,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14012.944037386078,11168.5,447784.23498153687
2,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14017.555079195916,11943.7001953125,477906.88111336157
3,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14021.818886585714,11880.599609375,475708.6913025752
4,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14025.734158996089,11412.7998046875,456289.43423232436
5,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14029.29970217884,12105.5,482022.4424209595
6,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14032.514428561244,12402.5,500145.67786216736
7,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14035.377357577763,11682.099609375,464833.0714633316
8,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14037.887615969157,11402.599609375,455838.3018554151
9,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14040.044438048842,13139.5,522966.5755844116
10,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14041.847165936446,12489.7001953125,497006.3946339302
11,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14043.295249758468,11804.0,467578.8714904785
12,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14044.388247816025,10693.900390625,424306.14926058054
13,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14045.12582671955,10009.2998046875,400284.89802225307
14,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14045.507761490497,9712.9599609375,386564.16470634565
15,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14045.533935629976,11474.099609375,454433.985828124
16,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14045.204341154269,10407.400390625,412877.15696472675
17,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14044.519078597275,12306.7998046875,490130.61165050045
18,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14043.478356979856,11942.599609375,476051.116270341
19,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14042.082493746042,10833.2998046875,431556.38962017745
20,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14040.331914666256,11788.2001953125,469000.6030129343
21,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14038.227153707401,11689.2001953125,465251.20569401607
22,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14035.768852870016,11934.099609375,473420.9750542939
23,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14032.957761992433,12580.7001953125,501016.31664847955
24,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14029.794738522067,11378.2998046875,452983.7599478401
25,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14026.280747253863,11576.2001953125,461173.82601742074
26,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14022.41686003605,11140.7998046875,443681.25575319305
27,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14018.204255443141,11497.5,457860.7533931732
28,2,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,14013.644218416499,12306.400390625,489970.72368234396
1,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51459.17838656003,50712.8984375,2047228.9707136452
2,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51434.666588607644,50791.3984375,2049241.6144423783
3,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51409.58727144439,50681.3984375,2031832.5444939137
4,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51383.94808483923,50371.30078125,2006930.979720667
5,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51357.75684933415,50120.5,2010884.4994335175
6,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51331.02155385878,50647.30078125,2032523.3762539476
7,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51303.750353293544,49718.30078125,1998113.9556302875
8,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51275.95156598227,41346.0,1661232.6100387573
9,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51247.63367119488,52438.5,2103652.530687332
10,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51218.805306541006,49802.80078125,2003667.9133618176
11,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51189.47526533536,48933.69921875,1986404.7793353647
12,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51159.65249391554,48731.1015625,1980436.771011293
13,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51129.346088913204,48751.5,1976302.911026001
14,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51098.56529447938,48926.1015625,1981888.7885349095
15,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51067.31949946478,49636.3984375,2004287.904965967
16,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51035.61823455602,43062.8984375,1743457.3219788074
17,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,51003.47116936847,47472.3984375,1932971.6317626536
18,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50970.88810949693,49430.30078125,2000172.4270817935
19,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50937.878993524515,49531.19921875,2015231.3248362988
20,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50904.45388999133,49686.1015625,2001698.9835068285
21,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50870.6229943232,48558.0,1953983.6336746216
22,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50836.39662572196,43908.0,1766436.4069519043
23,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50801.78522401772,47816.0,1937929.8894042969
24,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50766.7993464846,50593.19921875,2047832.228329569
25,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50731.44966462045,50163.69921875,2051253.7172656357
26,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50695.74696089178,48257.69921875,1979300.7334021777
27,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50659.702125444965,49054.19921875,2010680.9969171882
28,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50623.32615278437,49781.19921875,2037584.378258407
29,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50586.63013841886,48116.80078125,1968265.7675901353
30,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50549.62527547736,49181.8984375,2016031.5768079758
31,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Border,49,-101.588,southeast,export,50512.322851294724,48346.80078125,1949637.8937713057
1,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13997.893949193269,11122.0,442228.52069854736
2,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13991.959144786038,12807.900390625,510844.79562163353
3,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13985.684913307858,11846.599609375,470744.7527891621
4,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13979.073168543724,11518.599609375,459175.15167063475
5,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13972.125927227964,12477.5,497508.2791233063
6,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13964.845308429065,12541.400390625,500622.58823456615
7,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13957.233532903327,11970.400390625,476648.1888269633
8,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13949.292922417468,13063.0,522347.5833892822
9,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13941.02589904044,11265.099609375,448953.65140762925
10,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13932.434984404641,10606.2001953125,423816.3460163735
11,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13923.522798936754,11778.7998046875,470761.7080112323
12,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13914.292061058457,12150.400390625,485733.3263703063
13,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13904.74558635726,11995.5,479326.9903678894
14,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13894.886286727642,11504.2998046875,458248.0992159359
15,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13884.717169482914,11273.2001953125,449707.1286256984
16,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13874.24133643787,10957.5,437766.0108089447
17,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13863.461982962699,9058.6904296875,364181.09801032394
18,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13852.38239700829,11430.5,458089.8541431427
19,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13841.005958103357,11930.2001953125,481876.29755185917
20,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13829.336136323598,11193.900390625,451217.7706556991
21,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13817.376491233237,10829.7001953125,434990.0797737874
22,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13805.130670799268,10050.099609375,408350.6247319579
23,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13792.602410278776,9258.2998046875,373996.4062291533
24,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13779.795531079548,9334.0498046875,378112.087227609
25,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13766.713939594494,10352.5,415108.34038734436
26,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13753.361626010092,12062.7998046875,484648.32772725075
27,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13739.742663089277,11764.2998046875,473114.2879636213
28,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13725.861204929195,11566.900390625,464596.1253257692
29,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13711.721485694055,13145.099609375,528273.9557321891
30,3,2006,Alliance Pipeline Limited Partnership,Alliance Pipeline,Zone 2,55.8558,-119.591,southeast,intracanada,13697.327818323656,11500.599609375,461248.03768043965
