Date,Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Direction of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d),Throughput (GJ/d)
1,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,13225.721,506673.8
2,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,14005.258,536406.6
3,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15760.942,602832.9
4,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,14516.004,555106.0
5,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,13030.083,499324.8
6,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,12246.62,469489.6
7,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,12890.387,493021.5
8,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,14886.761,568963.3
9,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,14795.095,564844.1
10,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15671.791,599048.2
11,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15627.679,597298.3
12,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16062.88,614108.0
13,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15157.156,580628.1
14,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15073.485,577818.4
15,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16055.545,615399.4
16,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16136.76,617714.7
17,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15220.886,583244.1
18,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15186.438,581733.8
19,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16362.839,626500.3
20,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15602.463,599026.2
21,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15771.653,605073.1
22,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15096.844,577753.1
23,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15346.546,586536.2
24,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,14758.865,564512.2
25,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15668.288,598983.6
26,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16680.515,638613.3
27,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16698.214,640265.5
28,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16178.491,619071.0
29,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16348.576,627016.4
30,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,14709.914,563049.3
31,1,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16562.096,634594.6
1,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,22608.801,866305.1
2,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,23056.299,883118.7
3,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,23079.708000000002,882762.1000000001
4,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,20200.263,772465.2
5,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,20159.83,772658.2999999999
6,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,19658.258,753654.4
7,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,20820.458,796186.6
8,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,19807.560999999998,757098.6
9,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,19594.490999999998,748151.2
10,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,17152.947999999997,655800.8
11,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,18884.989999999998,721900.8
12,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,17182.629,657034.5
13,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,18796.102000000003,720251.6
14,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,18271.141,700615.0
15,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,18005.6,690330.1
16,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,18602.449,712110.3
17,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,18508.412,709354.6
18,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,17887.939000000002,685378.9
19,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,17732.109,679048.3
20,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,16209.631000000001,622560.6
21,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,17211.57,660487.1000000001
22,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,17067.839,653143.7999999999
23,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,17402.161,665239.3
24,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,16441.078999999998,628978.2999999999
25,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,16774.420000000002,641348.0
26,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,17077.769,653984.6
27,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,16647.502,638487.6
28,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,17696.918,677382.8
29,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,18061.469,692948.6
30,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,18040.419,690837.0
31,1,2006,Westcoast Energy Inc.,BC Pipeline,Huntingdon Export,49.0034,-122.22,south,export,48214.0,17574.619,673699.6
1,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
2,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
3,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
4,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
5,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
6,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
7,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
8,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
9,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
10,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
11,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
12,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
13,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
14,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
15,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
16,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
17,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
18,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
19,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
20,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
21,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
22,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
23,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
24,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
25,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
26,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
27,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
28,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
29,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
30,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
31,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,east,intracanada,2974.0,0.0,0.0
1,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
2,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
3,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
4,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
5,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
6,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
7,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
8,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
9,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
10,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
11,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
12,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
13,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
14,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
15,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
16,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
17,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
18,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
19,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
20,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
21,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
22,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
23,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
24,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
25,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
26,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
27,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
28,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
29,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
30,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
31,1,2006,Westcoast Energy Inc.,BC Pipeline,Kingsvale,49.9583,-120.916,west,intracanada,2974.0,0.0,0.0
1,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,277.99,10727.3
2,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,289.658,11121.3
3,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,84.897,3265.6
4,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,287.636,11051.9
5,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,322.3,12423.8
6,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,826.337,31675.8
7,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,915.267,35044.7
8,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,845.67,32365.5
9,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,930.129,35594.9
10,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,347.135,13307.6
11,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,743.494,28484.7
12,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,283.532,10877.3
13,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,0.866,33.3
14,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,618.903,23688.2
15,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,634.664,24298.5
16,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,613.136,23494.7
17,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,605.815,23277.4
18,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,575.892,22198.3
19,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,763.127,29437.0
20,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,682.282,26111.1
21,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,584.781,22352.9
22,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,682.994,26187.2
23,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,512.31,19631.3
24,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,625.897,24043.4
25,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,649.468,24969.6
26,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,1735.825,66567.5
27,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,1580.013,60514.9
28,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,1507.472,57640.6
29,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,1503.836,57484.6
30,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,1501.002,57506.0
31,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,east,intracanada,5496.0,2872.881,110607.3
1,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
2,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
3,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
4,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
5,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
6,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
7,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
8,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
9,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
10,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
11,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
12,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
13,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
14,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
15,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
16,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
17,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
18,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
19,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
20,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
21,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
22,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
23,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
24,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
25,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
26,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
27,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
28,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
29,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
30,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
31,1,2006,Westcoast Energy Inc.,BC Pipeline,NOVA/Gordondale,55.8643,-119.568,west,intracanada,6722.0,0.0,0.0
1,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15616.498,597581.4
2,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,14428.615,552801.3
3,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15099.843,577742.6
4,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16116.28,616845.3
5,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16053.565,613818.7
6,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15815.017,606183.7
7,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,14711.419,564410.5
8,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15142.062,581027.3
9,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15880.752,609177.3
10,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,15367.225,588406.0
11,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,14590.005,558552.4
12,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,13705.104,526209.6
13,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16316.898,625582.2
14,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,16165.956,621328.6
15,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,17756.106,682979.9
16,2,2006,Westcoast Energy Inc.,BC Pipeline,FortisBC Lower Mainland,49.0034,-122.22,west,intracanada,48214.0,19470.535,752172.1
